Column_Name,Data_Type,Non_Null_Count,Null_Count,Null_Percentage,Unique_Values,Is_Process_Variable,Is_Raman,Mean,Std,Min,Max
449,float64,113935,0,0.0,46901,No,Yes,1027012.6070127705,517027.24494927126,0.0,2219600.0
448,float64,113935,0,0.0,46902,No,Yes,1027141.9512880151,517524.8856449835,0.0,2220800.0
447,float64,113935,0,0.0,46832,No,Yes,1027143.9283802168,518020.9047775803,0.0,2221900.0
446,float64,113935,0,0.0,46830,No,Yes,1027263.7501206829,518519.392579383,0.0,2223100.0
445,float64,113935,0,0.0,46869,No,Yes,1027629.6367226928,519022.61678508075,0.0,2224600.0
444,float64,113935,0,0.0,46858,No,Yes,1028248.7559573441,519530.92133934423,0.0,2226400.0
443,float64,113935,0,0.0,46916,No,Yes,1029052.0195725634,520042.8901365081,0.0,2228300.0
442,float64,113935,0,0.0,46889,No,Yes,1029961.1087900996,520557.2136093352,0.0,2230300.0
441,float64,113935,0,0.0,46836,No,Yes,1030946.287795673,521073.5148860379,0.0,2232400.0
440,float64,113935,0,0.0,47039,No,Yes,1032051.8296397069,521591.9152296908,0.0,2234600.0
439,float64,113935,0,0.0,46868,No,Yes,1033377.7669723965,522115.0996038196,0.0,2237000.0
438,float64,113935,0,0.0,46794,No,Yes,1035022.9404485014,522644.1606484118,0.0,2239800.0
437,float64,113935,0,0.0,46961,No,Yes,1037022.2293412911,523180.0362653563,0.0,2242900.0
436,float64,113935,0,0.0,46737,No,Yes,1039300.9940755694,523721.1061843401,0.0,2246300.0
435,float64,113935,0,0.0,46602,No,Yes,1041673.0928160794,524264.3638193345,0.0,2249800.0
434,float64,113935,0,0.0,46747,No,Yes,1043883.3907052267,524805.5112562918,0.0,2253200.0
433,float64,113935,0,0.0,46594,No,Yes,1045680.987580638,525339.7517379919,0.0,2256100.0
432,float64,113935,0,0.0,46407,No,Yes,1046907.9372449203,525864.4178328337,0.0,2258400.0
431,float64,113935,0,0.0,46537,No,Yes,1047590.0680212402,526379.9961222375,0.0,2260200.0
430,float64,113935,0,0.0,46469,No,Yes,1048023.2963531838,526891.3136197746,0.0,2261800.0
429,float64,113935,0,0.0,46466,No,Yes,1048835.3684118139,527410.0699649876,0.0,2263800.0
428,float64,113935,0,0.0,46360,No,Yes,1050982.4734278317,527952.6069719507,0.0,2267100.0
427,float64,113935,0,0.0,46312,No,Yes,1055624.6075393865,528539.8424621882,0.0,2272900.0
426,float64,113935,0,0.0,46121,No,Yes,1063836.8824329663,529191.0960198103,0.0,2282200.0
425,float64,113935,0,0.0,45686,No,Yes,1076188.762101198,529917.6779763483,0.0,2295800.0
424,float64,113935,0,0.0,45145,No,Yes,1092323.6897353753,530715.9933027987,0.0,2313100.0
423,float64,113935,0,0.0,44444,No,Yes,1110707.7315135824,531559.7240003871,0.0,2332800.0
422,float64,113935,0,0.0,43799,No,Yes,1128763.3516478695,532402.3827902068,0.0,2352100.0
421,float64,113935,0,0.0,43201,No,Yes,1143407.2008601394,533185.3913765715,0.0,2367900.0
420,float64,113935,0,0.0,42986,No,Yes,1151885.5710712248,533853.4852973605,0.0,2377500.0
419,float64,113935,0,0.0,42979,No,Yes,1152609.353139948,534374.470618353,0.0,2379300.0
418,float64,113935,0,0.0,43300,No,Yes,1145665.7889147322,534749.9044641817,0.0,2373400.0
417,float64,113935,0,0.0,43731,No,Yes,1132773.466976785,535015.1052741321,0.0,2361400.0
416,float64,113935,0,0.0,44417,No,Yes,1116723.7693421687,535225.5698331725,0.0,2346200.0
415,float64,113935,0,0.0,44913,No,Yes,1100508.7258524597,535437.9077211341,0.0,2330800.0
414,float64,113935,0,0.0,45435,No,Yes,1086503.1030850923,535695.295343573,0.0,2317700.0
413,float64,113935,0,0.0,45882,No,Yes,1075982.5996401457,536018.7374453518,0.0,2308100.0
412,float64,113935,0,0.0,46212,No,Yes,1069096.9296528723,536408.5413620737,0.0,2302300.0
411,float64,113935,0,0.0,46244,No,Yes,1065197.5490411199,536852.2867990278,0.0,2299400.0
410,float64,113935,0,0.0,46423,No,Yes,1063316.6106113135,537332.2030888492,0.0,2298600.0
409,float64,113935,0,0.0,46482,No,Yes,1062566.4662307457,537832.4666154769,0.0,2299000.0
408,float64,113935,0,0.0,46430,No,Yes,1062342.6587966823,538342.3845603019,0.0,2299900.0
407,float64,113935,0,0.0,46534,No,Yes,1062333.9697195769,538856.5624111496,0.0,2301000.0
406,float64,113935,0,0.0,46539,No,Yes,1062425.9822705928,539373.0633744667,0.0,2302200.0
405,float64,113935,0,0.0,46534,No,Yes,1062590.2643612586,539891.2850002182,0.0,2303500.0
404,float64,113935,0,0.0,46629,No,Yes,1062821.3875455305,540411.0055608262,0.0,2304900.0
403,float64,113935,0,0.0,46600,No,Yes,1063118.2450520033,540932.3405469119,0.0,2306300.0
402,float64,113935,0,0.0,46560,No,Yes,1063484.836002984,541455.167039146,0.0,2307900.0
401,float64,113935,0,0.0,46573,No,Yes,1063927.505419757,541979.9538399326,0.0,2309500.0
400,float64,113935,0,0.0,46602,No,Yes,1064442.6694167727,542506.502399624,0.0,2311200.0
399,float64,113935,0,0.0,46594,No,Yes,1065010.665379383,543034.4569253151,0.0,2312900.0
398,float64,113935,0,0.0,46452,No,Yes,1065602.7537631106,543563.3867441327,0.0,2314700.0
397,float64,113935,0,0.0,46617,No,Yes,1066199.3408522403,544092.8490743956,0.0,2316500.0
396,float64,113935,0,0.0,46644,No,Yes,1066807.3681485057,544623.1380699612,0.0,2318200.0
395,float64,113935,0,0.0,46706,No,Yes,1067459.3404133937,545154.3636138426,0.0,2320100.0
394,float64,113935,0,0.0,46627,No,Yes,1068199.5628209068,545687.9891152583,0.0,2321900.0
393,float64,113935,0,0.0,46518,No,Yes,1069060.3794268663,546223.8805999049,0.0,2323900.0
392,float64,113935,0,0.0,46555,No,Yes,1070053.224557862,546762.7254012527,0.0,2326100.0
391,float64,113935,0,0.0,46442,No,Yes,1071171.9552376354,547304.2064368953,0.0,2328400.0
390,float64,113935,0,0.0,46518,No,Yes,1072412.3498485978,547848.0583846649,0.0,2330800.0
389,float64,113935,0,0.0,46432,No,Yes,1073788.4425330232,548394.7809547577,0.0,2333300.0
388,float64,113935,0,0.0,46523,No,Yes,1075332.9960942643,548945.0406132303,0.0,2335900.0
387,float64,113935,0,0.0,46457,No,Yes,1077081.3383069295,549499.4195287793,0.0,2338800.0
386,float64,113935,0,0.0,46347,No,Yes,1079045.0577083426,550057.8083052367,0.0,2341900.0
385,float64,113935,0,0.0,46279,No,Yes,1081192.0078114714,550619.9803235359,0.0,2345200.0
384,float64,113935,0,0.0,46212,No,Yes,1083442.6365910387,551184.3869413814,0.0,2348500.0
383,float64,113935,0,0.0,46228,No,Yes,1085685.1096677931,551749.1234154367,0.0,2351900.0
382,float64,113935,0,0.0,46078,No,Yes,1087803.7057093957,552312.1385169042,0.0,2355200.0
381,float64,113935,0,0.0,45909,No,Yes,1089706.4092684425,552871.9310632809,0.0,2358200.0
380,float64,113935,0,0.0,46198,No,Yes,1091347.0445429413,553427.571418983,0.0,2361000.0
379,float64,113935,0,0.0,46057,No,Yes,1092733.3405889324,553979.4145801226,0.0,2363500.0
378,float64,113935,0,0.0,46011,No,Yes,1093920.0996182035,554528.212765523,0.0,2365700.0
377,float64,113935,0,0.0,46067,No,Yes,1094992.1261245448,555075.5739454002,0.0,2367900.0
376,float64,113935,0,0.0,45974,No,Yes,1096037.7548602272,555623.0652133811,0.0,2370100.0
375,float64,113935,0,0.0,46077,No,Yes,1097123.7367797429,556171.8892822566,0.0,2372200.0
374,float64,113935,0,0.0,46031,No,Yes,1098278.288322289,556722.0254208972,0.0,2374500.0
373,float64,113935,0,0.0,45937,No,Yes,1099491.0445429413,557273.7572733748,0.0,2376800.0
372,float64,113935,0,0.0,45963,No,Yes,1100728.1117303725,557826.5637530751,0.0,2379100.0
371,float64,113935,0,0.0,45910,No,Yes,1101959.5668582963,558379.9951203926,0.0,2381400.0
370,float64,113935,0,0.0,45957,No,Yes,1103181.2296484837,558933.2152020492,0.0,2383700.0
369,float64,113935,0,0.0,45837,No,Yes,1104423.5944178698,559487.4408304945,0.0,2386000.0
368,float64,113935,0,0.0,45908,No,Yes,1105735.1569754684,560043.5677629369,0.0,2388400.0
367,float64,113935,0,0.0,45870,No,Yes,1107154.4661429762,560601.6047568677,0.0,2390900.0
366,float64,113935,0,0.0,45773,No,Yes,1108686.5624259447,561162.3479281788,0.0,2393600.0
365,float64,113935,0,0.0,45818,No,Yes,1110293.7736428666,561724.9053121405,0.0,2396300.0
364,float64,113935,0,0.0,45783,No,Yes,1111913.6125861236,562288.0857442446,0.0,2399000.0
363,float64,113935,0,0.0,45748,No,Yes,1113490.094878659,562851.0968566091,0.0,2401800.0
362,float64,113935,0,0.0,45734,No,Yes,1114999.6372493089,563413.2760946067,0.0,2404400.0
361,float64,113935,0,0.0,45612,No,Yes,1116457.7623206214,563975.2044145565,0.0,2406900.0
360,float64,113935,0,0.0,45690,No,Yes,1117898.3701233158,564537.1149179299,0.0,2409400.0
359,float64,113935,0,0.0,45635,No,Yes,1119341.062974503,565099.4940561072,0.0,2412000.0
358,float64,113935,0,0.0,45625,No,Yes,1120767.225347786,565662.1179292126,0.0,2414500.0
357,float64,113935,0,0.0,45577,No,Yes,1122121.971299425,566224.1077992894,0.0,2417000.0
356,float64,113935,0,0.0,45562,No,Yes,1123341.1660157107,566784.2211048793,0.0,2419400.0
355,float64,113935,0,0.0,45526,No,Yes,1124388.9415895029,567341.7277502711,0.0,2421600.0
354,float64,113935,0,0.0,45508,No,Yes,1125281.6541887918,567897.3765702539,0.0,2423700.0
353,float64,113935,0,0.0,45560,No,Yes,1126081.298986264,568451.7462919576,0.0,2425600.0
352,float64,113935,0,0.0,45581,No,Yes,1126866.2940272964,569006.1303016155,0.0,2427500.0
351,float64,113935,0,0.0,45547,No,Yes,1127694.7671040506,569561.9059867592,0.0,2429500.0
350,float64,113935,0,0.0,45538,No,Yes,1128583.9935050686,570119.2009215626,0.0,2431500.0
349,float64,113935,0,0.0,45492,No,Yes,1129516.1439417212,570677.5588478651,0.0,2433700.0
348,float64,113935,0,0.0,45521,No,Yes,1130464.6774915522,571236.633059087,0.0,2435800.0
347,float64,113935,0,0.0,45392,No,Yes,1131420.387589415,571796.403809469,0.0,2438000.0
346,float64,113935,0,0.0,45476,No,Yes,1132401.8471935752,572356.8439769571,0.0,2440200.0
345,float64,113935,0,0.0,45498,No,Yes,1133445.6633168035,572918.9391210553,0.0,2442500.0
344,float64,113935,0,0.0,45513,No,Yes,1134584.3387018915,573483.4481616585,0.0,2444900.0
343,float64,113935,0,0.0,45464,No,Yes,1135827.8406108746,574050.0280190373,0.0,2447400.0
342,float64,113935,0,0.0,45317,No,Yes,1137159.2406196515,574618.7263273029,0.0,2449900.0
341,float64,113935,0,0.0,45470,No,Yes,1138541.6689340414,575188.8126013447,0.0,2452500.0
340,float64,113935,0,0.0,45343,No,Yes,1139932.68310879,575759.7291734884,0.0,2455100.0
339,float64,113935,0,0.0,45485,No,Yes,1141294.2256549788,576330.6180564826,0.0,2457700.0
338,float64,113935,0,0.0,45305,No,Yes,1142600.1035678238,576900.8739909,0.0,2460200.0
337,float64,113935,0,0.0,45366,No,Yes,1143840.4247158468,577470.4964604729,0.0,2462600.0
336,float64,113935,0,0.0,45395,No,Yes,1145025.7634616229,578039.9551796505,0.0,2465000.0
335,float64,113935,0,0.0,45287,No,Yes,1146187.0470882521,578609.3363702956,0.0,2467300.0
334,float64,113935,0,0.0,45276,No,Yes,1147370.4808882258,579179.9324362776,0.0,2469700.0
333,float64,113935,0,0.0,45324,No,Yes,1148619.8169131523,579751.9484420012,0.0,2472200.0
332,float64,113935,0,0.0,45223,No,Yes,1149957.5921358669,580326.031900099,0.0,2474800.0
331,float64,113935,0,0.0,45262,No,Yes,1151372.5023039451,580902.1133049416,0.0,2477400.0
330,float64,113935,0,0.0,45252,No,Yes,1152822.2420678458,581479.1947091125,0.0,2480100.0
329,float64,113935,0,0.0,45156,No,Yes,1154254.734892702,582056.4075783585,0.0,2482800.0
328,float64,113935,0,0.0,45213,No,Yes,1155632.4043533595,582633.052206018,0.0,2485400.0
327,float64,113935,0,0.0,45194,No,Yes,1156948.4725501381,583209.0996814504,0.0,2488100.0
326,float64,113935,0,0.0,45088,No,Yes,1158223.9536577873,583784.891576216,0.0,2490600.0
325,float64,113935,0,0.0,45122,No,Yes,1159491.874840918,584361.1703292305,0.0,2493200.0
324,float64,113935,0,0.0,45061,No,Yes,1160778.2502303945,584938.2392231058,0.0,2495800.0
323,float64,113935,0,0.0,45043,No,Yes,1162095.4768069512,585516.3145414187,0.0,2498400.0
322,float64,113935,0,0.0,44976,No,Yes,1163446.1897573178,586095.6022789989,0.0,2501000.0
321,float64,113935,0,0.0,44998,No,Yes,1164832.5005485583,586676.2028296147,0.0,2503700.0
320,float64,113935,0,0.0,45089,No,Yes,1166259.0167200598,587257.807630766,0.0,2506400.0
319,float64,113935,0,0.0,44934,No,Yes,1167724.303681924,587840.5635085371,0.0,2509100.0
318,float64,113935,0,0.0,45035,No,Yes,1169208.8525913898,588424.3630953728,0.0,2511800.0
317,float64,113935,0,0.0,44978,No,Yes,1170669.6700750429,589008.1781920677,0.0,2514600.0
316,float64,113935,0,0.0,45013,No,Yes,1172051.7048317024,589591.112442267,0.0,2517200.0
315,float64,113935,0,0.0,44866,No,Yes,1173312.948874358,590172.5398753358,0.0,2519700.0
314,float64,113935,0,0.0,44972,No,Yes,1174445.9319787598,590752.0106230602,0.0,2522100.0
313,float64,113935,0,0.0,44906,No,Yes,1175489.8914293237,591330.6617119835,0.0,2524400.0
312,float64,113935,0,0.0,44875,No,Yes,1176516.0200114101,591909.3171543262,0.0,2526600.0
311,float64,113935,0,0.0,44992,No,Yes,1177600.91262562,592489.6093608653,0.0,2528900.0
310,float64,113935,0,0.0,44954,No,Yes,1178797.4043094746,593072.4783836956,0.0,2531400.0
309,float64,113935,0,0.0,44825,No,Yes,1180116.8217843508,593658.16735462,0.0,2533900.0
308,float64,113935,0,0.0,44869,No,Yes,1181529.4725062535,594245.9943489311,0.0,2536600.0
307,float64,113935,0,0.0,44765,No,Yes,1182981.3629701145,594834.995088519,0.0,2539200.0
306,float64,113935,0,0.0,44740,No,Yes,1184417.4979593628,595424.2532706223,0.0,2541900.0
305,float64,113935,0,0.0,44763,No,Yes,1185803.5718611488,596013.3456457133,0.0,2544600.0
304,float64,113935,0,0.0,44794,No,Yes,1187137.2181507,596601.8248281975,0.0,2547100.0
303,float64,113935,0,0.0,44778,No,Yes,1188447.551849739,597190.5163103982,0.0,2549600.0
302,float64,113935,0,0.0,44701,No,Yes,1189779.2129723087,597780.1224350432,0.0,2552200.0
301,float64,113935,0,0.0,44665,No,Yes,1191170.3530082942,598371.5360956229,0.0,2554800.0
300,float64,113935,0,0.0,44686,No,Yes,1192630.4914205468,598964.4804189892,0.0,2557400.0
299,float64,113935,0,0.0,44644,No,Yes,1194133.7984815903,599558.8133642774,0.0,2560100.0
298,float64,113935,0,0.0,44731,No,Yes,1195629.755562382,600153.627077043,0.0,2562800.0
297,float64,113935,0,0.0,44724,No,Yes,1197069.361829113,600747.9869338871,0.0,2565400.0
296,float64,113935,0,0.0,44618,No,Yes,1198432.0208013342,601341.4166595326,0.0,2567900.0
295,float64,113935,0,0.0,44782,No,Yes,1199738.8342475973,601934.3168870993,0.0,2570400.0
294,float64,113935,0,0.0,44543,No,Yes,1201041.9013472593,602527.782083219,0.0,2573000.0
293,float64,113935,0,0.0,44628,No,Yes,1202397.8786149998,603122.5395752185,0.0,2575600.0
292,float64,113935,0,0.0,44514,No,Yes,1203839.1840961953,603719.2628984584,0.0,2578300.0
291,float64,113935,0,0.0,44563,No,Yes,1205362.5792776584,604318.1626484743,0.0,2581200.0
290,float64,113935,0,0.0,44498,No,Yes,1206936.529424672,604918.2793092964,0.0,2584100.0
289,float64,113935,0,0.0,44383,No,Yes,1208525.6720937376,605519.2445464686,0.0,2587100.0
288,float64,113935,0,0.0,44282,No,Yes,1210110.482468074,606120.447811162,0.0,2590100.0
287,float64,113935,0,0.0,44518,No,Yes,1211696.2592706368,606722.3522417403,0.0,2593000.0
286,float64,113935,0,0.0,44535,No,Yes,1213301.5835344715,607325.2442853624,0.0,2596000.0
285,float64,113935,0,0.0,44458,No,Yes,1214941.6995655417,607928.9719521796,0.0,2598900.0
284,float64,113935,0,0.0,44328,No,Yes,1216615.6849080615,608533.7670905474,0.0,2602000.0
283,float64,113935,0,0.0,44348,No,Yes,1218303.305920042,609139.2877422819,0.0,2605000.0
282,float64,113935,0,0.0,44297,No,Yes,1219974.5103787247,609744.9606285001,0.0,2608100.0
281,float64,113935,0,0.0,44299,No,Yes,1221602.6485276693,610350.3400547236,0.0,2611000.0
280,float64,113935,0,0.0,44227,No,Yes,1223175.3957958485,610955.0595881349,0.0,2613900.0
279,float64,113935,0,0.0,44262,No,Yes,1224700.8865581253,611559.6841353686,0.0,2616800.0
278,float64,113935,0,0.0,44206,No,Yes,1226206.4171676834,612164.6515581071,0.0,2619600.0
277,float64,113935,0,0.0,44239,No,Yes,1227730.8232764294,612770.2143283794,0.0,2622500.0
276,float64,113935,0,0.0,44159,No,Yes,1229316.3889059552,613377.5939830414,0.0,2625400.0
275,float64,113935,0,0.0,44099,No,Yes,1230994.4521876508,613986.9526816064,0.0,2628500.0
274,float64,113935,0,0.0,44163,No,Yes,1232777.8080484488,614598.8680558311,0.0,2631700.0
273,float64,113935,0,0.0,44144,No,Yes,1234656.1021635144,615212.9304554155,0.0,2635000.0
272,float64,113935,0,0.0,44100,No,Yes,1236603.3455917847,615828.5787815158,0.0,2638300.0
271,float64,113935,0,0.0,44085,No,Yes,1238590.7491113355,616445.6125797775,0.0,2641700.0
270,float64,113935,0,0.0,44111,No,Yes,1240598.347829903,617063.4982302134,0.0,2645100.0
269,float64,113935,0,0.0,43928,No,Yes,1242618.4774652214,617682.0627167738,0.0,2648600.0
268,float64,113935,0,0.0,43895,No,Yes,1244651.557291438,618301.2885087596,0.0,2652100.0
267,float64,113935,0,0.0,43972,No,Yes,1246695.188660201,618921.2711545301,0.0,2655500.0
266,float64,113935,0,0.0,43850,No,Yes,1248737.0261113793,619541.6930370767,0.0,2658900.0
265,float64,113935,0,0.0,43799,No,Yes,1250759.7552113046,620162.4363343462,0.0,2662300.0
264,float64,113935,0,0.0,43855,No,Yes,1252751.6402334664,620782.891838979,0.0,2665700.0
263,float64,113935,0,0.0,43801,No,Yes,1254721.3541054109,621403.6029565686,0.0,2669000.0
262,float64,113935,0,0.0,43740,No,Yes,1256698.5762935006,622024.881474869,0.0,2672400.0
261,float64,113935,0,0.0,43637,No,Yes,1258724.2400491508,622647.6186921131,0.0,2675800.0
260,float64,113935,0,0.0,43655,No,Yes,1260830.7703515163,623272.2168925109,0.0,2679300.0
259,float64,113935,0,0.0,43637,No,Yes,1263027.8045376749,623899.1131597778,0.0,2682900.0
258,float64,113935,0,0.0,43631,No,Yes,1265297.634703998,624527.9617034263,0.0,2686500.0
257,float64,113935,0,0.0,43561,No,Yes,1267606.3794268663,625157.9375769633,0.0,2690200.0
256,float64,113935,0,0.0,43482,No,Yes,1269923.2555404396,625788.9138000786,0.0,2693900.0
255,float64,113935,0,0.0,43528,No,Yes,1272233.6243472155,626420.184233163,0.0,2697600.0
254,float64,113935,0,0.0,43365,No,Yes,1274540.6124544695,627051.8907746458,0.0,2701300.0
253,float64,113935,0,0.0,43421,No,Yes,1276854.8942818274,627684.4820858525,0.0,2705000.0
252,float64,113935,0,0.0,43381,No,Yes,1279179.5242023962,628317.6956355263,0.0,2708600.0
251,float64,113935,0,0.0,43371,No,Yes,1281503.294071181,628951.4976947178,0.0,2712300.0
250,float64,113935,0,0.0,43357,No,Yes,1283804.9426427349,629585.4068716845,0.0,2715900.0
249,float64,113935,0,0.0,43216,No,Yes,1286070.8535568526,630219.2741176279,0.0,2719500.0
248,float64,113935,0,0.0,43191,No,Yes,1288310.5997279151,630853.1145434564,0.0,2723000.0
247,float64,113935,0,0.0,43275,No,Yes,1290563.099925396,631487.6609982093,0.0,2726600.0
246,float64,113935,0,0.0,43221,No,Yes,1292883.2414095756,632124.3462443295,0.0,2730200.0
245,float64,113935,0,0.0,43153,No,Yes,1295313.7698687848,632763.2459372643,0.0,2733900.0
244,float64,113935,0,0.0,43026,No,Yes,1297861.7301970422,633405.103143793,0.0,2737700.0
243,float64,113935,0,0.0,42936,No,Yes,1300488.0669680082,634048.9727118479,0.0,2741500.0
242,float64,113935,0,0.0,42980,No,Yes,1303124.146487032,634693.4656072184,0.0,2745400.0
241,float64,113935,0,0.0,42875,No,Yes,1305708.9506297451,635337.9200826925,0.0,2749200.0
240,float64,113935,0,0.0,42849,No,Yes,1308223.3055689647,635981.3434337726,0.0,2752900.0
239,float64,113935,0,0.0,42967,No,Yes,1310706.4018080484,636624.8396711127,0.0,2756700.0
238,float64,113935,0,0.0,42762,No,Yes,1313236.836705139,637269.9159011607,0.0,2760400.0
237,float64,113935,0,0.0,42737,No,Yes,1315893.0475270988,637917.8578617468,0.0,2764400.0
236,float64,113935,0,0.0,42604,No,Yes,1318709.0241804537,638569.2071407536,0.0,2768500.0
235,float64,113935,0,0.0,42631,No,Yes,1321653.5280642472,639223.3812437862,0.0,2772800.0
234,float64,113935,0,0.0,42679,No,Yes,1324643.5676482206,639878.9797748191,0.0,2777200.0
233,float64,113935,0,0.0,42542,No,Yes,1327585.4265151182,640534.4146454723,0.0,2781500.0
232,float64,113935,0,0.0,42431,No,Yes,1330419.407732479,641188.3347681869,0.0,2785700.0
231,float64,113935,0,0.0,42496,No,Yes,1333148.6710843903,641840.792282402,0.0,2789800.0
230,float64,113935,0,0.0,42371,No,Yes,1335835.0525299513,642493.2598893588,0.0,2794000.0
229,float64,113935,0,0.0,42283,No,Yes,1338569.2287707904,643146.8333422744,0.0,2798200.0
228,float64,113935,0,0.0,42275,No,Yes,1341433.4758414885,643803.5578058305,0.0,2802500.0
227,float64,113935,0,0.0,42118,No,Yes,1344474.716636679,644464.2276231766,0.0,2807100.0
226,float64,113935,0,0.0,42126,No,Yes,1347696.348093211,645128.6770518331,0.0,2811800.0
225,float64,113935,0,0.0,42065,No,Yes,1351069.8380655637,645796.9638748537,0.0,2816600.0
